Código do município,Município,UF,Código da região,Código do prestador de serviços,Nome do prestador de serviços,Sigla,Abrangência,,,IN003,IN026,IN027,IN004,IN005,IN006,IN012,IN029,IN007,IN008,IN030,IN031,IN032,IN033,IN034,IN035,IN036,IN037,IN038,IN039,IN040,IN041,IN042,IN054,IN018,IN019,IN102,IN048,IN002,IN045,IN101,IN060,IN055,IN023,IN001,IN043,IN011,IN009,IN010,IN044,IN057,IN052,IN025,IN053,IN014,IN017,IN022,IN058,IN020,IN028,IN013,IN049,IN050,IN051,IN056,IN024,IN047,IN015,IN016,IN046,IN021,IN059,IN071,IN072,IN073,IN074,IN077,IN082,IN083,IN079,IN075,IN080,IN076,IN085,IN084,IN061,IN062,IN063,IN064,IN068,IN065,IN069,IN066,IN067
315920,Santa Rita de Caldas,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,3.81,2.55,276.58,3.81,5.61,1.68,100.09,0.35,52.18,99553.87,66.75,49.93,52.13,08.08,0,74.8,78.1,8.89,2.33,0,79.21,20.07,0.72,357.09,11.48,460.89,438.99,2.18,481.18,04.06,122.02,0.54,59.29,94.65,01.05,87.28,99.98,100,76.21,100,100,76.21,12.01,9.1,9.1,9.1,162.11,0.58,11.76,76.21,23.79,23.79,8.11,98.34,49.34,78.77,78.77,67.19,0,0,10.77,0,,,,,18.02,3.17,239,103.47,0,103.38,0,106.67,0,,,,,,,,,
315935,Santa Rita de Minas,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,5.54,3.87,372.23,5.35,5.35,,96.67,0.98,40.77,101408.11,72.29,38.32,42.17,6.52,3.57,53,58.34,19.75,4.64,4.94,97.03,,2.97,361.34,4.4,466.98,437.68,02.08,514,02.08,121.21,0.67,69.17,94.85,01.07,91.2,100,100,65.81,100,100,65.81,12.24,08.01,08.01,08.01,109.2,0.74,6.82,65.82,34.18,34.19,20.07,145.99,,,,,,,,,,,,,,,239,79.51,0.04,79.05,7.76,99.17,0,,,,,,,,,
315940,Santa Rita de Ibitipoca,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,3.88,2.46,257.67,6.26,6.26,,161.59,-4.29,40.01,135358.6,39.22,23.79,24.76,5.11,0,60.66,63.13,9.2,4.61,0,98.86,,1.14,220.25,01.04,832.05,791.7,1.21,866,1.21,215.93,0.69,46.56,74.72,01.05,90.18,100,100,82.51,100,100,82.51,10.65,8.74,8.74,8.74,158.17,0.27,10.04,82.52,17.48,17.49,6.16,64.04,,,,,,,,,,,,,,,239,105.05,0,105.05,0.19,120,0,,,,,,,,,
315950,Santa Rita do Itueto,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,5.85,3.16,299.5,5.38,5.38,,91.99,02.05,37.1,82410.27,58.63,38.58,40.33,6.53,0,65.8,68.79,14.1,3.47,0,98.47,,1.53,385.34,3.14,399.98,381.01,2.51,418.17,2.51,140.46,0.69,39.95,98.51,01.05,89.4,100,100,84.88,100,100,84.88,9.36,7.91,7.91,7.91,151.05,0.55,7.91,84.88,15.12,15.12,5.84,48.63,,,,,,,,,,,,,,,199.16,96.85,0.1,95.84,13.55,110.42,0.38,,,,,,,,,
315960,Santa Rita do Sapucaí,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.28,2.36,276.85,5.59,5.81,5.36,130.67,2.81,41.56,111005.26,42.16,27.61,31.81,5.12,0,65.5,75.45,12.35,2.21,0,53.27,45.85,0.88,273.09,56.44,531.44,493.99,1.76,612.18,3.48,186.91,0.54,83.16,96.74,01.09,89.7,100,99.99,65.24,100,100,65.24,15.04,9.77,9.77,9.87,136.67,0.54,5.58,65.92,34.08,34.76,31.91,186.81,79.85,92.88,92.88,74.72,100,74.72,08.06,0.29,,,,,9.26,9.73,142.69,107.79,0,106.93,0,92.01,0,,,,,,,,,
315970,Santa Rosa da Serra,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.65,03.09,316.76,5.41,5.41,,116.32,0.47,24.4,87281.15,57.06,17.03,20.98,06.02,06.01,29.85,36.77,34.05,3.91,10.53,99.34,,0.66,307.46,1.85,749.45,721.84,1.12,923,1.12,145.98,0.66,61.72,100,01.04,92.2,100,100,72.34,99.99,100,72.34,11.88,8.55,8.55,8.55,188.83,1.14,13.22,72.33,27.67,27.66,08.08,111.58,,,,,,,,,,,,,,,233.65,47.28,0,47.28,0.11,135.42,0,,,,,,,,,
315980,Santa Vitória,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.15,03.01,386.39,5.93,5.93,,142.69,02.05,44.53,113537.68,50.8,30.2,31.21,4.4,0,59.45,61.43,17.66,2.36,0,99.18,,0.82,250.25,18.6,478.32,452.19,2.14,494.25,2.14,166.86,0.58,81.36,98.86,01.06,89.77,100,100,77.79,100,100,77.8,13.83,10.7,10.7,10.7,193.61,0.7,12.67,77.75,22.25,22.2,08.01,106.23,,,,,,,,,1824.25,10.25,,,,,239,106.46,0,97.12,0.72,114.4,0,,,,,,,,,
316000,Santo Antônio do Aventureiro,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.93,3.35,343.18,5.55,5.55,,112.59,3.38,34.77,74286.39,60.32,28.93,30.88,6,0.42,47.96,51.2,32.65,01.01,0.69,98.7,,1.3,315.59,3.2,422.81,409.23,2.29,451.33,2.29,136.82,0.68,63.27,94.17,01.03,91.95,100,99.92,57.41,99.94,100,57.44,14.95,8.55,8.55,8.54,167.93,0.92,13.05,57.4,42.6,42.56,15.53,215.08,,,,,,,,,,,,,,,68.06,105.45,0,105.45,0.39,122.08,0.68,,,,,,,,,
316010,Santo Antônio do Grama,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.94,3.39,364.56,5.29,5.29,,107.16,3.49,45.2,88492.34,64.15,40.41,42.18,5.91,0,62.99,65.75,15.08,5.26,0,98.4,,1.6,330.58,4.18,369.16,359.46,2.66,385.37,2.66,129.33,0.7,82.81,100,01.03,90.17,100,100,77.93,100,100,77.93,11.56,8.96,8.96,8.95,141.09,0.57,9.14,77.84,22.16,22.07,9.2,85.73,,,,,,,,,,,,,,,149.73,103.11,0,102.65,26.93,92.5,0,,,,,,,,,
316020,Santo Antônio do Itambé,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,6.46,3.69,337.83,5.73,5.73,,88.76,3.24,31.53,102545.67,64.33,30.37,35.52,6.58,4.58,47.21,55.21,24.5,0.32,7.12,99.03,,0.97,401.63,1.17,549.82,543.84,1.57,643,1.57,128.18,0.66,29.72,99.91,01.01,87.09,100,100,44.21,100,100,44.21,17.36,7.64,7.64,7.63,146.09,0.6,17.43,44.2,55.8,55.79,17,320.28,,,,,,,,,,,,,,,126.74,114.77,0.37,112.66,0.37,162.73,1.68,,,,,,,,,
316030,Santo Antônio do Jacinto,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.83,3.1,276.51,5.39,5.39,,111.54,1.2,33.5,128778.75,57.58,27.8,30.03,6.99,03.09,48.28,52.16,19.25,7.9,5.36,99.18,,0.82,320.09,3.24,892.92,851.58,01.09,964.67,01.09,142.43,0.66,52.15,96.58,01.05,90.69,100,100,88.31,100,100,88.31,8.45,7.43,7.43,7.43,117.85,0.79,6.48,88.29,11.71,11.69,4.98,33.9,,,,,,,,,,,,,,,215.7,62.31,0,62.31,0,97.73,0.78,,,,,,,,,
316040,Santo Antônio do Monte,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.76,2.6,293.1,5.22,5.42,5,109.67,4.14,39.96,107000.75,49.75,30.71,36.43,5.7,0,61.72,73.23,17.83,1.34,0,52.22,46.61,1.18,324.41,43.31,498.49,458.09,1.84,591.45,3.65,158.92,0.55,83.88,98.18,1.1,86.66,100,100,75.37,100,100,75.37,12.49,9.37,9.37,9.37,143.86,1.16,9.45,75.37,24.63,24.63,11.31,110.84,80.59,94.33,94.33,75.78,75.84,57.47,8.56,0.16,,,,,7.43,5.23,73.96,100.48,0.01,100.47,0.01,108.13,0,,,,,,,,,
316045,Santo Antônio do Retiro,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,7.35,3.79,297.89,5.1,5.22,4.96,69.44,-0.87,40.12,75543.75,74.17,50.78,57.78,8.35,3.66,68.46,77.9,12.2,0.37,4.93,54.74,44.32,0.95,513.51,5.12,325.54,315.09,2.79,370.44,05.09,115.34,0.68,23,100,01.03,91.23,100,100,65.93,100,100,65.93,9.86,6.47,6.47,6.47,116.15,0.77,13.15,65.91,34.09,34.07,08.08,113.4,19.47,85.19,85.19,64.36,100,64.36,17.27,0.15,,,,,13.41,1.86,183.53,229.84,0,229.42,0,125.83,0,,,,,,,,,
316060,Santo Hipólito,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.91,3.46,356.59,5.99,5.99,,122.03,11.77,47.49,101905.04,57.78,35.7,38.92,5.46,0.37,61.78,67.36,15.02,01.04,0.65,97,,3,286.15,2.73,424.28,415.48,2.21,462.6,2.21,133.95,0.7,63.69,91.69,01.02,91.57,100,100,72.67,100,100,72.67,11.87,8.59,8.59,8.59,169.83,0.54,18.3,72.66,27.34,27.33,5.46,108.4,,,,,,,,,,,,,,,198.27,88.57,0,89.08,0,115.42,0.72,,,,,,,,,
316070,Santos Dumont,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,3.88,2.85,287.5,3.94,5.54,1.65,101.63,2.94,55.48,97918.05,72.31,44.1,54.59,4.95,0,60.98,75.5,13.98,1.27,0,81.44,17,1.56,348.71,62.52,451.13,401.65,02.01,558.5,3.43,124.42,0.61,76.42,85.6,1.12,90.26,100,100,63.57,100,100,63.57,13.33,8.43,8.43,8.43,129.64,0.7,6.66,63.57,36.43,36.43,25.33,178.71,53.74,60.19,60.19,55.49,0,0,5.67,0.01,,,,,21.23,13.81,128.4,107.69,0,106.69,9.24,114.41,0,,,,,,,,,
316080,São Bento Abade,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.79,3.71,405.57,5,5,,104.45,4.45,49.53,87774.35,74.15,45.41,47.42,6.11,0,61.24,63.95,20.03,04.02,0,99.08,,0.92,341.47,5.22,338.45,319.1,3,353.4,3,112.13,0.67,85.66,92.51,01.06,89.47,100,100,92.95,100,100,92.95,9.85,9.11,9.11,9.11,116.06,01.02,10.94,92.97,07.03,07.05,2.13,24.09,,,,,,,,,,,,,,,98.47,122.42,0,122.53,0,110,0,,,,,,,,,
316090,São Brás do Suaçuí,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.89,3.57,396.1,5.98,5.98,,122.23,8.22,43.94,96522.1,59.77,34.39,35.95,05.03,0,57.53,60.15,19.72,5.4,0,99.58,,0.42,293.3,4.7,405.13,395.88,2.42,423.56,2.42,132.06,0.66,87.69,98.44,01.02,91.79,98.91,100,77.59,100,100,77.59,11.96,9.23,9.23,9.23,176.87,0.82,15.16,77.59,22.41,22.41,5.59,89.75,,,,,,,,,,,,,,,233.13,80.02,0,80,0,109.17,0,,,,,,,,,
316095,São Domingos das Dores,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,5.84,04.03,363.01,5.42,5.42,,92.89,3.97,40.23,,74.29,35.14,43.31,6.8,05.04,47.3,58.3,15.01,8.17,6.79,97.33,,2.67,377.19,,1467.62,1434.36,,,,113.65,0.68,41.43,86.91,01.02,88,100,100,60.02,99.96,100,60.04,12.57,7.51,7.51,7.51,96.61,0.53,6.21,60.03,39.97,39.96,23.82,168.16,,,,,,,,,,,,,,,239,103.45,0,102.46,9.74,110.83,0,,,,,,,,,
316100,São Domingos do Prata,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,05.01,3.64,395.31,5.7,5.7,,113.81,-7.71,43.58,110550.92,63.76,36.72,38.29,5.45,1.81,57.59,60.06,18.37,4.85,2.84,98.47,,1.53,311.5,9.39,465.6,441.42,2.17,485.61,2.17,146.99,0.52,54.67,90.33,01.05,89.13,100,100,68.03,100,100,68.03,13.39,09.06,09.06,09.06,138.74,0.87,9.11,68.01,31.99,31.97,15.66,147.73,,,,,,,,,4314.5,15,,,,,119.83,78.57,0,77.72,9.26,120.18,0,,,,,,,,,
316110,São Francisco,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.66,2.41,259.22,4.64,4.73,4.49,99.76,-6.28,37.22,100631.52,51.89,33.4,37.31,6.69,0,64.36,71.9,13.61,3.98,0,64.58,32.58,2.84,350.63,37.98,539.95,522.07,1.71,603.16,2.61,168.18,0.53,57.29,90.16,01.04,91.74,100,99.98,79.74,99.99,100,79.75,11.18,8.87,8.87,8.87,123.78,0.72,12.56,79.75,20.25,20.25,5.64,76.82,30.13,47.41,47.41,41.51,100,41.51,12.45,0.09,502,14.5,,,7.78,3.63,114.7,97.6,0.01,97.26,0.52,119.24,0,,,,,,,,,
316120,São Francisco de Paula,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,5.35,3.88,362.77,5.28,5.28,,98.7,0.09,46.12,114335.85,73.51,45.19,46.73,6.83,0.96,61.48,63.57,16.22,6.2,1.3,99.19,,0.81,361.8,4.65,495.77,470.09,02.06,512.67,02.06,117.51,0.68,72.15,100,01.05,90.33,100,100,86.67,100,100,86.67,09.04,7.79,7.79,7.79,125.92,0.8,16.84,86.64,13.36,13.33,2.4,41.57,,,,,,,,,90,16,,,,,103.72,106.58,0.03,106.45,0,113.33,0,,,,,,,,,
316130,São Francisco de Sales,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.46,3.46,444.04,5.6,5.6,,125.65,02.05,52.24,129865.65,61.8,39.77,41.58,4.67,0,64.35,67.28,15.95,2.24,0,99.02,,0.98,283.7,5.23,434.7,420.17,2.28,454.5,2.28,139.85,0.66,67.41,89.86,01.03,91.84,100,100,75.78,100,100,75.78,14.17,10.68,10.68,10.68,191.25,0.63,14.75,75.78,24.22,24.22,7.25,116.14,,,,,,,,,,,,,,,52.86,112.28,0,112.21,0,120,0,,,,,,,,,
316150,São Geraldo,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.48,2.93,315.61,5.58,5.58,,124.37,0.82,40.63,105490.11,52.55,31.52,32.67,5.55,0,59.99,62.17,20.02,1.2,0,98.75,,1.25,285.85,6.22,537.6,514.6,1.87,557.17,1.87,158.61,0.65,57.59,81.29,01.04,92.36,100,100,66.57,100,100,66.57,13.56,8.98,8.98,8.98,137.83,0.59,11.09,66.54,33.46,33.43,13.43,154.89,,,,,,,,,,,,,,,87.63,232.71,0,231.03,0,105.33,0,,,,,,,,,
316170,São Gonçalo do Abaeté,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,5.12,3.73,391.85,4.39,5.14,3.6,85.68,6.12,55.18,94370.36,84.95,56.49,64.4,06.03,09.01,66.5,75.81,6.44,0.93,10.61,59.37,39.72,0.91,416.31,11.4,317.68,309.66,2.83,362.15,5.51,97,0.72,44.05,66.19,01.03,90.39,100,100,82.89,100,100,82.89,10.56,8.71,8.71,8.71,143.31,0.36,14.47,82.88,17.12,17.11,04.09,60.62,41.54,62.43,62.43,74.58,86.6,64.58,11.75,0.29,,,,,4.82,1.27,30.69,117.43,0,117.43,0,105,0,,,,,,,,,
316180,São Gonçalo do Pará,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,5.53,4.18,434.21,5.57,5.57,,100.74,3.72,43.1,99939.49,75.04,40.97,42.79,5.8,05.08,54.6,57.02,20.73,3.74,6.77,98.59,,1.41,352.3,10.44,403.67,368.91,2.6,421.55,2.6,113.44,0.57,65.64,85.75,01.09,86.96,99.61,100,74.34,100,100,74.34,11.7,8.66,8.66,8.66,146.77,1.13,17.37,74.35,25.65,25.66,5.87,107.49,,,,,,,,,,,,,,,202.06,119.9,0.05,119.93,0,120.31,0.43,,,,,,,,,
316200,São Gonçalo do Sapucaí,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.55,3.19,370.88,5.66,5.66,,124.4,4.13,42.84,114623.91,56.35,32.73,34.43,5.1,0,58.08,61.1,14.19,9.25,0,99.18,,0.82,287,16.83,505.8,470.25,02.02,532.09,02.02,145.4,0.49,73.82,89.38,01.08,87.29,100,100,73.13,100,100,73.13,13.33,9.7,9.7,9.69,145.25,0.68,09.07,73.09,26.91,26.87,13.26,126.02,,,,,,,,,,,,,,,109.84,105.47,0.02,105.45,0.02,113.93,0.39,,,,,,,,,
316210,São Gotardo,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,3.76,2.19,267.76,3.99,5.73,2.16,106.21,3.41,40.15,111807.72,54.82,32.58,37.8,6.86,0,59.43,68.95,16.29,3.65,0,73.04,26.04,0.92,335.82,51.63,605.58,565.33,1.52,702.58,2.98,141.61,0.59,90.79,96.1,01.08,89.35,100,100,69.1,100,100,69.1,14.85,10.21,10.21,10.18,166.97,0.79,12.02,68.91,31.09,30.9,13.08,161.64,86.47,91.53,91.53,75.09,20.64,15.5,9.68,0.03,5949.33,12.5,,,5.44,5.87,239,108.92,0,108.88,2.5,112.04,0.55,,,,,,,,,
316240,São João da Ponte,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,6.14,3.78,339.64,5.52,5.45,5.71,89.81,-2.91,40.7,85289.79,68.45,37.54,45.32,6.64,3.69,54.84,66.2,18.95,0.46,5.4,72.93,25.81,1.26,395.81,10.87,379.32,359.26,2.31,457.94,03.01,129.45,0.68,26.17,76.65,01.05,88.72,100,100,72.46,99.99,100,72.46,10.19,7.34,7.34,7.35,117.49,0.96,12.85,72.47,27.53,27.54,6.97,96.48,8.15,23.87,23.87,23.36,100,23.36,7.56,0.35,,,,,20.3,4.11,239,104.15,0,67.6,0.15,140.26,0,,,,,,,,,
316245,São João das Missões,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.17,2.24,234.75,05.09,05.09,,121.9,-17.95,36.48,80050.18,43.98,24.61,29.93,6.25,0,55.95,68.04,11.19,1.15,0,98.7,,1.3,291.49,2.43,501.18,493.58,1.67,609.5,1.67,211.35,0.61,17.33,82.99,01.02,91.84,100,100,71.45,100,100,71.45,12.3,8.74,8.74,8.74,155.37,0.29,11.09,71.45,28.55,28.55,9.78,116.66,,,,,,,,,1182.5,18,,,,,62.88,106.58,0,41.77,0,125.83,0,,,,,,,,,
316250,São João del Rei,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,5.73,2.74,300.13,5.86,5.91,5.79,102.27,2.81,34.91,109166.9,46.77,30.22,34.13,5.18,0,64.6,72.97,17.22,2.57,0,53.71,45.53,0.76,349.34,20.9,498.5,493.36,1.79,563.05,3.42,172.91,0.56,13.93,14.74,01.02,92.85,100,100,73.48,100,100,73.49,12.65,9.25,9.25,9.25,135.58,0.83,8.66,73.49,26.51,26.51,11.98,111.88,12.32,13.03,13.03,69.6,100,69.6,8.76,0.63,,,,,10.08,14.86,177.57,104.09,0,103.64,0.53,112.8,0,,,,,,,,,
316255,São João do Manhuaçu,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,4.57,2.78,260.87,3.39,4.99,1.55,74.24,5.48,43.45,98470.67,82.01,55.27,58.53,10.5,1.24,67.4,71.37,15.23,3.36,1.51,77.24,20.74,02.01,475.17,7.41,528.87,486.31,1.94,560.07,3.76,95.56,0.68,44.06,93.94,01.09,88.89,100,100,75.14,100,100,75.14,10.85,8.11,8.11,8.11,107.09,0.87,6.18,75.13,24.87,24.86,14.41,96.11,41.01,87.44,87.44,73.51,0,0,7.48,0,,,,,5.7,9.19,57.24,81.5,0,81.14,0.24,100.91,0,,,,,,,,,
316260,São João do Oriente,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,5.16,3.63,325.75,4.96,4.96,,96.04,-3.19,47.8,121897.35,73.31,48.01,49.77,7.53,05.05,65.48,67.89,10.61,2.18,6.9,97.53,,2.47,365.57,5.7,551.21,530.52,1.82,571.45,1.82,121.72,0.67,73.86,91.94,01.04,91.65,100,100,61.79,100,100,61.79,12.16,7.48,7.48,7.47,141.1,0.35,10.66,61.73,38.27,38.21,13.68,157.93,,,,,,,,,3171,8,,,,,52.18,116.42,0.03,115.19,0,154.55,0,,,,,,,,,
316270,São João do Paraíso,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,6.23,3.69,304.3,5,5.22,4.59,80.34,1.37,36.69,96231.99,73.76,37.52,45.67,8.14,7.39,50.86,61.92,15.71,05.03,10.01,67.93,31.07,0.99,443.67,18.26,510.74,469.42,1.75,621.73,2.7,113.88,0.61,45.9,100,1.1,84.83,100,100,66.37,100,100,66.37,10.46,6.91,6.91,6.91,127.63,0.84,29,66.4,33.6,33.63,04.09,126.57,26.72,58.26,58.26,41.62,100,41.62,10.41,0.44,,,,,7.29,3.6,178.1,79.44,0,79.44,0,113.36,0,,,,,,,,,
316280,São João Evangelista,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,5.36,3.47,310.92,5.68,5.68,,105.91,-3.09,37.45,89136.22,61.03,33.56,35.36,6.55,0.99,54.99,57.93,19.21,6.85,1.63,98.21,,1.79,333.82,11.59,494.86,469.66,02.02,521.36,02.02,143.9,0.69,66.29,100,01.05,88.58,100,100,80.57,100,100,80.57,9.33,7.48,7.48,7.48,136.16,0.77,08.02,80.58,19.42,19.43,7.3,62.45,,,,,,,,,,,,,,,206.23,118.13,0.02,117.77,0,160.42,0,,,,,,,,,
316290,São João Nepomuceno,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,03.06,2.53,274.38,3.79,5.59,1.66,123.75,2.86,56.1,102594.9,66.77,42.35,45.33,4.4,0,63.43,67.89,19.03,2.64,0,78.74,19.81,1.44,284.41,36.93,550.77,491.41,1.9,589.51,3.54,138.49,0.53,79.63,83.71,1.12,87.9,99.77,100,57.29,100,100,57.29,15.94,09.09,09.09,09.09,156.61,0.95,9.65,57.29,42.71,42.71,24.4,250.12,68.1,71.59,71.59,68.07,0,0,6.19,0.02,,,,,36.64,7.17,170.59,61.96,0,61.34,0.18,129.01,0,,,,,,,,,
316292,São Joaquim de Bicas,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,5.72,3.22,433.26,5.71,7.12,1.81,99.71,-28.42,35.88,126945.28,56.39,24.03,35.99,5.84,0,42.62,63.82,17.87,4.58,0,91.95,8.48,-0.43,362.61,37.44,459.09,422.71,1.58,687.46,2.25,190.17,0.41,66.3,91.04,01.08,91.76,100,99.93,42.78,99.97,100,42.79,27.67,11.78,11.78,11.78,220.47,0.82,22.39,42.79,57.21,57.21,22.66,559.18,27.9,38.3,38.3,32.18,7.79,2.51,14.13,0,9850.5,12.25,,,14.09,3.94,195.79,102.14,0.02,109.93,0.5,117.89,3.45,,,,,,,,,
316294,São José da Barra,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,04.04,3.18,421.55,6.34,6.34,,156.84,1.35,59.24,100749.42,50.18,36.51,37.77,2.74,0,72.75,75.26,4.62,2.35,0,99.47,,0.53,228.31,6.21,317.56,302.34,3.2,328.5,3.2,185.78,0.69,70.2,97.22,01.05,84.07,100,100,77.34,100,100,77.34,14.37,11.06,11.06,11.05,137.2,0.16,21.47,77.27,22.73,22.66,5.1,111.91,,,,,,,,,,,,,,,29.13,106.21,0,106.21,0,100.83,0,,,,,,,,,
316295,São José da Lapa,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos,6.44,3.35,364.03,5.54,5.68,5.33,85.92,3.46,38.49,164337.01,60.57,31.35,44.8,6.57,0,51.76,73.97,15.35,3.1,0,59.85,38.61,1.54,412.52,27.15,610.3,559.99,1.25,872.24,2.18,135.78,0.47,54.66,94.92,01.09,92.48,100,99.99,45.31,100,100,45.31,21.15,9.54,9.54,9.35,225.94,0.82,14.38,44.4,55.6,54.69,26.36,413.14,54.66,94.92,94.92,58.47,100,58.47,11.89,0,7733.67,14.33,,,07.03,3.49,239,76.93,0.02,73.77,2.18,118.94,2.12,,,,,,,,,
316300,São José da Safira,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,6.6,05.06,492.4,5.22,5.22,,79.15,03.06,59.31,92600.61,96.95,69.59,74.94,6.59,0,71.78,77.29,12.5,0.87,0,97.44,,2.56,443.16,4.31,243.31,241.91,3.84,262,3.84,91.12,0.69,59.65,82.54,01.01,95.09,100,99.9,68.57,99.97,100,68.59,11.96,8.16,8.17,8.11,112.45,0.62,6.76,68.12,31.88,31.41,16.47,123.6,,,,,,,,,,,,,,,203.91,114.08,0,114.05,2.58,146.36,0,,,,,,,,,
316320,São José do Alegre,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.6,3.1,350.61,5.72,5.72,,124.25,3.38,38.07,99225.37,54.26,28.51,30.64,5.2,0.91,52.54,56.46,25.1,0.76,1.69,98.47,,1.53,285.31,3.22,501.22,485.87,1.92,538.67,1.92,152.49,0.68,72.9,100,01.03,89.48,100,100,83.27,100,100,83.27,11.37,9.42,9.42,9.42,163.68,0.95,17.34,83.27,16.73,16.73,3.58,64.2,,,,,,,,,,,,,,,160.84,175.31,0,175.1,0.12,100.83,0,,,,,,,,,
316340,São José do Goiabal,MG,3,31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água,4.51,3.25,357.91,5.41,5.41,,119.88,4.26,35.26,94727.38,60.18,28.34,29.42,5.64,2.96,47.09,48.88,30.67,0.81,4.92,98.27,,1.73,295.1,3.11,541.5,528.01,1.82,562,1.82,136.62,0.65,67.14,100,01.03,92.41,100,100,85.08,100,100,85.08,10.84,9.18,9.18,9.17,142.04,1.3,11.7,84.96,15.04,14.92,4.46,54.29,,,,,,,,,1276.25,25.5,,,,,131.47,180.46,0,176.26,0,112.73,0,,,,,,,,,
